formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B,stabilityVec
Ac,Y,37.4330863,33.01321288,227,88.90585,3473,3618,0,41,3,3,215,190,10070,4472,0,1.21,1.1,1.22,5.17,6.2173,0,0,-4.105002298,-6.464599775,4.465163104,4.015150874,5.625752986,5.058773104,0,0,44.5125,32.365,0,9800,0,2600,0.12,0.298,27.2,26.53,12,11.39,37.45,32.97,0,0,0,1,1,0,1,1,0,0,0,0,1323,1799,14,12,0,179,9,9,3,3,9,9,1,1,0,0,0,0,0,0,0,0,0,0,2,2,89,39,32.1,22.7,7,5,0,26,225,194,12,12,3.99462,3.53391,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ac,Zn,37.4330863,15.20568373,227,65.38,3473,1180,0,70,3,12,215,122,10070,7140,0,1.32,1.1,1.65,5.17,9.394199,0,0,-4.105002298,-1.239999915,4.465163104,3.033694224,5.625752986,3.822215211,0,0,44.5125,13.96,0,1600,0,1900,0.12,0.388,27.2,25.39,12,7.068,37.45,15.19,0,0,0,1,1,0,1,1,0,0,0,0,1323,692.68,14,69,0,140,9,0,3,12,9,0,1,10,0,0,0,0,0,0,0,0,0,0,2,2,89,30,32.1,-5.816666667,7,4,0,43,225,194,12,6,3.99462,2.62673,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Al,17.07564795,16.59442452,107.8682,26.9815386,2435,2792,100,76,11,13,145,121,10490,2700,1.36,1.39,1.93,1.61,7.57623,5.985768,0,0,-2.76539356,-3.74542312,3.196480506,3.206237833,4.027313074,4.039606536,0,0,16.33,16.48,1200,1600,1400,1000,0.235,0.897,25.35,24.2,11.3,10.71,17.05,16.61,0,0,1,0,0,0,1,1,0,0,0,0,1234.93,933.47,65,73,144,141,1,5,11,3,0,0,10,0,0,0,0,0,0,5,0,1,1,0,1,2,47,13,6.99,6.8,5,3,30,26,225,225,12,12,2.94195,2.85595,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Ag,As,17.07564795,21.72396574,107.8682,74.9216,2435,887,100,22,11,15,145,119,10490,5727,1.36,1.44,1.93,2.18,7.57623,9.7886,0,0,-2.76539356,-4.650889115,3.196480506,3.539684396,4.027313074,4.459722881,0,0,16.33,22.175,1200,3300,1400,4000,0.235,0.329,25.35,24.64,11.3,24.44,17.05,21.52,0,0,1,0,0,0,1,1,0,1,0,0,1234.93,1090,65,84,144,115,1,3,11,15,0,0,10,10,0,0,0,0,0,3,0,3,1,0,1,2,47,33,6.99,4.31,5,4,30,0,225,166,12,3,2.94195,2.5579,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,B,17.07564795,7.297767265,107.8682,10.811,2435,4273,100,320,11,13,145,84,10490,2460,1.36,1.75,1.93,2.04,7.57623,8.29802,0,1.524,-2.76539356,-6.677698154,3.196480506,2.429779429,4.027313074,3.061330249,0,0,16.33,7.1725,1200,2900,1400,2000,0.235,1.026,25.35,11.087,11.3,50.2,17.05,7.75,0,0,1,0,0,0,1,0,0,1,0,0,1234.93,2348,65,72,144,88,1,5,11,3,0,0,10,0,0,0,0,0,0,5,0,1,1,0,1,2,47,5,6.99,3.03,5,2,30,0,225,166,12,5.5,2.94195,1.72536,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Ba,17.07564795,64.96928167,107.8682,137.327,2435,2143,100,9.6,11,2,145,215,10490,3510,1.36,0.81,1.93,0.89,7.57623,5.211664,0,0,-2.76539356,-1.92352226,3.196480506,5.028899311,4.027313074,6.3360161,0,0,16.33,63.59,1200,3000,1400,2300,0.235,0.204,25.35,28.07,11.3,7.12,17.05,62.88,0,1,1,0,0,0,1,1,0,0,0,0,1234.93,1000,65,9,144,223,1,0,11,2,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1,2,47,56,6.99,39.7,5,6,30,4.9,225,229,12,8,2.94195,4.35637,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0]"
Ag,Br,17.07564795,42.52782532,107.8682,79.904,2435,332,100,1.9,11,17,145,120,10490,3120,1.36,0,1.93,2.96,7.57623,11.8138,0,1.457,-2.76539356,-1.583025338,3.196480506,3.892116444,4.027313074,4.903759436,0,0,16.33,29.48,1200,3300,1400,6900,0.235,0.474,25.35,75.69,11.3,5.285,17.05,65.14,0,0,1,0,0,0,1,0,0,0,0,1,1234.93,265.8,65,95,144,0,1,1,11,17,0,0,10,10,0,0,0,0,0,1,0,5,1,0,1,2,47,35,6.99,3.05,5,4,30,0,225,64,12,1,2.94195,2.38875,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Ca,17.07564795,42.9371873,107.8682,40.078,2435,1757,100,17,11,2,145,176,10490,1550,1.36,0.91,1.93,1,7.57623,6.11316,0,0,-2.76539356,-1.948329565,3.196480506,4.227260324,4.027313074,5.326014266,0,0,16.33,37.77,1200,3900,1400,1500,0.235,0.647,25.35,25.929,11.3,8.54,17.05,44.19,0,1,1,0,0,0,1,1,0,0,0,0,1234.93,1115,65,7,144,201,1,0,11,2,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1,2,47,20,6.99,25.73333333,5,4,30,7.4,225,225,12,12,2.94195,3.89661,"[1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0]"
Ag,Cd,17.07564795,21.58002546,107.8682,112.411,2435,1040,100,42,11,12,145,144,10490,8650,1.36,1.24,1.93,1.69,7.57623,8.99382,0,0,-2.76539356,-0.812174225,3.196480506,3.390921571,4.027313074,4.272293466,0,0,16.33,19.495,1200,1700,1400,1300,0.235,0.231,25.35,26.02,11.3,6.21,17.05,21.59,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,594.22,65,70,144,157,1,0,11,12,0,0,10,10,0,0,0,0,0,0,0,0,1,0,1,2,47,48,6.99,7.32,5,5,30,19,225,194,12,6,2.94195,3.00785,"[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Ag,Co,17.07564795,10.99586068,107.8682,58.933195,2435,3200,100,180,11,9,145,126,10490,8900,1.36,1.75,1.93,1.88,7.57623,7.88101,0,0,-2.76539356,-7.080389145,3.196480506,2.736406748,4.027313074,3.447656463,0,1.5484712,16.33,10.245,1200,3100,1400,2700,0.235,0.421,25.35,24.81,11.3,16.2,17.05,11.12,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,1768,65,58,144,125,1,3,11,9,0,3,10,7,0,0,0,0,0,0,0,0,1,0,1,2,47,27,6.99,7.5,5,4,30,75,225,194,12,12,2.94195,2.48024,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Cr,17.07564795,12.09293747,107.8682,51.9961,2435,2944,100,160,11,6,145,139,10490,7140,1.36,1.73,1.93,1.66,7.57623,6.76651,0,0,-2.76539356,-9.50571654,3.196480506,2.818080279,4.027313074,3.550558664,0,0,16.33,11.19,1200,3100,1400,4100,0.235,0.449,25.35,23.35,11.3,21,17.05,12.01,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,2180,65,49,144,130,1,6,11,6,0,5,10,5,0,0,0,0,0,0,0,0,1,1,1,1,47,24,6.99,11.6,5,4,30,115,225,229,12,8,2.94195,2.46785,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Cu,17.07564795,11.82994193,107.8682,63.546,2435,3200,100,140,11,11,145,132,10490,8920,1.36,1.47,1.93,1.9,7.57623,7.72638,0,0,-2.76539356,-3.68065482,3.196480506,2.807970487,4.027313074,3.537821124,0,0,16.33,11.07,1200,1600,1400,1500,0.235,0.385,25.35,24.44,11.3,13.6,17.05,11.81,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,1357.77,65,64,144,126,1,1,11,11,0,0,10,10,0,0,0,0,0,0,0,0,1,1,1,1,47,29,6.99,6.15,5,4,30,48,225,225,12,12,2.94195,2.55719,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Er,17.07564795,30.63606837,107.8682,167.259,2435,3141,100,44,11,3,145,189,10490,9066,1.36,1.23,1.93,1.24,7.57623,6.1077,0,0,-2.76539356,-4.563633745,3.196480506,3.940150647,4.027313074,4.964278739,0,0,16.33,30.585,1200,9500,1400,3100,0.235,0.168,25.35,28.12,11.3,19.9,17.05,30.67,0,0,1,0,0,1,1,1,0,0,0,0,1234.93,1770,65,35,144,175,1,2,11,14,0,0,10,0,0,2,0,12,0,0,0,0,1,0,1,2,47,68,6.99,22.7,5,6,30,28,225,194,12,12,2.94195,3.46096,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]"
Ag,Ga,17.07564795,19.61051348,107.8682,69.723,2435,2477,100,0,11,13,145,122,10490,5904,1.36,1.31,1.93,1.81,7.57623,5.999301,0,0,-2.76539356,-3.012255303,3.196480506,3.353549368,4.027313074,4.225207441,0,0,16.33,18.8575,1200,5500,1400,1900,0.235,0.373,25.35,26.03,11.3,5.585,17.05,19.6,0,0,1,0,0,0,1,1,0,0,0,0,1234.93,302.91,65,74,144,134,1,5,11,13,0,0,10,10,0,0,0,0,0,5,0,1,1,0,1,2,47,31,6.99,8.12,5,4,30,0,225,64,12,5,2.94195,2.53355,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Ag,Gd,17.07564795,33.04972431,107.8682,157.25,2435,3523,100,38,11,3,145,196,10490,7901,1.36,1.21,1.93,1.2,7.57623,6.1498,0,0,-2.76539356,-4.65442131,3.196480506,4.002082249,4.027313074,5.042307669,0,0,16.33,32.05,1200,9500,1400,3100,0.235,0.235,25.35,37.03,11.3,9.67,17.05,32.98,0,0,1,0,0,1,1,1,0,0,0,0,1234.93,1586,65,27,144,176,1,16,11,10,0,9,10,1,0,7,0,7,0,0,0,0,1,0,1,2,47,64,6.99,23.5,5,6,30,22,225,194,12,12,2.94195,3.58601,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]"
Ag,Ir,17.07564795,14.14855047,107.8682,192.217,2435,4701,100,320,11,9,145,141,10490,22560,1.36,1.83,1.93,2.2,7.57623,8.96702,0,0,-2.76539356,-8.84851145,3.196480506,3.051696628,4.027313074,3.84489682,0,0,16.33,14.21,1200,5500,1400,9100,0.235,0.131,25.35,25.1,11.3,41.12,17.05,13.88,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,2739,65,60,144,136,1,3,11,23,0,3,10,7,0,0,0,14,0,0,0,0,1,0,1,2,47,77,6.99,7.6,5,6,30,210,225,225,12,12,2.94195,2.74055,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,K,17.07564795,75.84786468,107.8682,39.0983,2435,1032,100,3.1,11,1,145,203,10490,856,1.36,0.65,1.93,0.82,7.57623,4.3406633,0,0,-2.76539356,-1.097539713,3.196480506,5.268200874,4.027313074,6.637517176,0,0,16.33,73.10666667,1200,1700,1400,7200,0.235,0.757,25.35,29.6,11.3,2.335,17.05,75.63,0,1,1,0,0,0,1,1,0,0,0,0,1234.93,336.53,65,3,144,230,1,1,11,1,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,47,19,6.99,43.23,5,4,30,1.3,225,229,12,8,2.94195,4.57083,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Ag,Li,17.07564795,21.54405808,107.8682,6.941,2435,1615,100,11,11,1,145,128,10490,535,1.36,0.98,1.93,0.98,7.57623,5.391719,0,0,-2.76539356,-1.86988691,3.196480506,3.213570838,4.027313074,4.048845545,0,0,16.33,16.59333333,1200,2900,1400,4200,0.235,3.582,25.35,24.86,11.3,3,17.05,21.63,0,1,1,0,0,0,1,1,0,0,0,0,1234.93,453.69,65,1,144,152,1,1,11,1,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,47,3,6.99,24.335,5,2,30,4.2,225,229,12,8,2.94195,2.96771,"[1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]"
Ag,Na,17.07564795,39.43832888,107.8682,22.98976928,2435,1156,100,6.3,11,1,145,166,10490,968,1.36,0.82,1.93,0.93,7.57623,5.139076,0,0,-2.76539356,-1.260241383,3.196480506,3.88167309,4.027313074,4.890601634,0,0,16.33,29.24333333,1200,1100,1400,500,0.235,1.228,25.35,28.23,11.3,2.6,17.05,39.76,0,1,1,0,0,0,1,1,0,0,0,0,1234.93,370.87,65,2,144,180,1,1,11,1,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,47,11,6.99,24.11,5,3,30,3.3,225,229,12,12,2.94195,3.72922,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Ag,Ne,17.07564795,37232.18569,107.8682,20.1791,2435,26.92,100,0,11,18,145,58,10490,0.9,1.36,0,1.93,0,7.57623,21.56454,0,13.088,-2.76539356,0.09403567,3.196480506,2.934893568,4.027313074,3.697734186,0,0,16.33,12.64,1200,0,1400,0,0.235,1.03,25.35,20.786,11.3,0.164,17.05,23.09,0,0,1,0,0,0,1,0,0,0,0,1,1234.93,24.56,65,99,144,0,1,0,11,8,0,0,10,0,0,0,0,0,0,0,0,6,1,0,1,2,47,10,6.99,0.39432,5,2,30,0,225,225,12,12,2.94195,3.04326,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Pa,17.07564795,24.96116063,107.8682,231.03586,2435,4273,100,0,11,3,145,200,10490,15370,1.36,0,1.93,1.5,7.57623,5.89,0,0,-2.76539356,-9.49741247,3.196480506,3.692852039,4.027313074,4.652702018,0,0,16.33,25.18,1200,0,1400,0,0.235,0,25.35,0,11.3,12.34,17.05,24.94,0,0,1,0,0,1,1,1,0,0,0,0,1234.93,1845,65,18,144,165,1,21,11,5,0,9,10,1,0,12,0,2,0,0,0,0,1,0,1,2,47,91,6.99,25.4,5,7,30,0,225,139,12,12,2.94195,3.29125,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Pb,17.07564795,30.34142301,107.8682,207.2,2435,2022,100,46,11,14,145,146,10490,11340,1.36,1.15,1.93,2.33,7.57623,7.41663,0,0,-2.76539356,-3.62902961,3.196480506,3.830865877,4.027313074,4.826588558,0,0,16.33,28.11,1200,2700,1400,1800,0.235,0.13,25.35,24.7,11.3,4.774,17.05,30.32,0,0,1,0,0,0,1,1,0,0,0,0,1234.93,600.61,65,81,144,174,1,4,11,28,0,0,10,10,0,0,0,14,0,4,0,2,1,0,1,2,47,82,6.99,6.995,5,6,30,5.6,225,225,12,12,2.94195,3.57454,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Pd,17.07564795,14.69838627,107.8682,106.42,2435,3236,100,180,11,10,145,139,10490,12023,1.36,1.67,1.93,2.2,7.57623,8.3369,0,0,-2.76539356,-5.13777457,3.196480506,3.065947111,4.027313074,3.862851303,0,0,16.33,14.41,1200,3200,1400,8000,0.235,0.244,25.35,25.98,11.3,16.74,17.05,14.72,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,1828.05,65,62,144,142,1,0,11,10,0,0,10,10,0,0,0,0,0,0,0,0,1,0,1,0,47,46,6.99,4.8,5,5,30,44,225,225,12,12,2.94195,2.79543,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Ag,Rh,17.07564795,13.72550981,107.8682,102.9055,2435,3968,100,380,11,9,145,142,10490,12450,1.36,1.76,1.93,2.28,7.57623,7.4589,0,0,-2.76539356,-7.25364552,3.196480506,3.010334727,4.027313074,3.79278409,0,0,16.33,13.64,1200,3200,1400,8000,0.235,0.243,25.35,24.98,11.3,26.59,17.05,11.58,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,2237,65,59,144,132,1,3,11,9,0,2,10,8,0,0,0,0,0,0,0,0,1,1,1,1,47,45,6.99,8.6,5,5,30,150,225,225,12,12,2.94195,2.72142,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,S,17.07564795,27.16654579,107.8682,32.065,2435,717.72,100,7.7,11,16,145,105,10490,1960,1.36,0,1.93,2.58,7.57623,10.36001,0,2.202,-2.76539356,-4.097216719,3.196480506,3.722284555,4.027313074,4.689784664,0,0,16.33,25.786875,1200,700,1400,1000,0.235,0.708,25.35,22.7,11.3,1.721,17.05,25.76,0,0,1,0,0,0,1,0,0,0,0,1,1234.93,388.36,65,88,144,103,1,2,11,6,0,0,10,0,0,0,0,0,0,2,0,4,1,0,1,2,47,16,6.99,2.9,5,3,30,0,225,70,12,2,2.94195,2.06242,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Ag,Sb,17.07564795,30.19142344,107.8682,121.76,2435,1860,100,42,11,15,145,139,10490,6697,1.36,1.26,1.93,2.05,7.57623,8.60839,0,0,-2.76539356,-4.11736234,3.196480506,3.981581991,4.027313074,5.016478962,0,0,16.33,31.56,1200,7900,1400,3400,0.235,0.207,25.35,25.23,11.3,19.79,17.05,30.21,0,0,1,0,0,0,1,1,0,1,0,0,1234.93,903.78,65,85,144,155,1,3,11,15,0,0,10,10,0,0,0,0,0,3,0,3,1,0,1,2,47,51,6.99,6.6,5,5,30,20,225,166,12,3,2.94195,2.95449,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Sc,17.07564795,25.00931092,107.8682,44.955912,2435,3103,100,57,11,3,145,170,10490,2985,1.36,1.27,1.93,1.36,7.57623,6.56149,0,0,-2.76539356,-6.28551309,3.196480506,3.542874021,4.027313074,4.463741557,0,6.35E-06,16.33,22.235,1200,5500,1400,4500,0.235,0.568,25.35,25.52,11.3,14.1,17.05,24.96,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,1814,65,11,144,162,1,9,11,3,0,9,10,1,0,0,0,0,0,0,0,0,1,0,1,2,47,21,6.99,17.8,5,4,30,29,225,194,12,12,2.94195,3.21375,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]"
Ag,Sm,17.07564795,33.95681901,107.8682,150.36,2435,2076,100,38,11,3,145,198,10490,7353,1.36,1.21,1.93,1.17,7.57623,5.6437,0,0,-2.76539356,-4.713379635,3.196480506,4.050607032,4.027313074,5.103445064,0,0,16.33,33.23,1200,9500,1400,3100,0.235,0.196,25.35,29.54,11.3,8.62,17.05,33.14,0,0,1,0,0,1,1,1,0,0,0,0,1234.93,1345,65,23,144,185,1,8,11,8,0,0,10,0,0,8,0,6,0,0,0,0,1,0,1,2,47,62,6.99,28.8,5,6,30,20,225,166,12,12,2.94195,3.61456,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]"
Ag,Tb,17.07564795,32.10949276,107.8682,158.92535,2435,3503,100,38.7,11,3,145,194,10490,8219,1.36,1.22,1.93,1.21,7.57623,5.8638,0,0,-2.76539356,-4.629217697,3.196480506,3.988997542,4.027313074,5.025821971,0,0,16.33,31.73666667,1200,9500,1400,3100,0.235,0.182,25.35,28.91,11.3,10.15,17.05,31.95,0,0,1,0,0,1,1,1,0,0,0,0,1234.93,1629,65,29,144,176,1,5,11,11,0,0,10,0,0,5,0,9,0,0,0,0,1,0,1,2,47,65,6.99,25.5,5,6,30,22,225,194,12,12,2.94195,3.54101,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]"
Ag,Te,17.07564795,33.95668872,107.8682,127.6,2435,1261,100,65,11,16,145,138,10490,6240,1.36,0,1.93,2.1,7.57623,9.0096,0,0.464,-2.76539356,-3.141302507,3.196480506,4.111975037,4.027313074,5.180763906,0,0,16.33,34.76333333,1200,2900,1400,4900,0.235,0.202,25.35,25.73,11.3,17.38,17.05,33.94,0,0,1,0,0,0,1,0,0,1,0,0,1234.93,722.66,65,90,144,140,1,2,11,16,0,0,10,10,0,0,0,0,0,2,0,4,1,0,1,2,47,52,6.99,5.5,5,5,30,16,225,152,12,2,2.94195,2.89227,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Ag,Ti,17.07564795,17.63631716,107.8682,47.867,2435,3560,100,110,11,4,145,160,10490,4507,1.36,1.52,1.93,1.54,7.57623,6.82812,0,0,-2.76539356,-7.77522712,3.196480506,3.219799121,4.027313074,4.056692689,0,2.25E-05,16.33,16.69,1200,1100,1400,1600,0.235,0.524,25.35,25.06,11.3,14.15,17.05,17.67,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,1941,65,43,144,142,1,8,11,4,0,8,10,2,0,0,0,0,0,0,0,0,1,0,1,2,47,22,6.99,14.6,5,4,30,44,225,194,12,8,2.94195,2.70452,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,U,17.07564795,20.7488474,107.8682,238.02891,2435,4200,100,100,11,3,145,196,10490,19050,1.36,1.51,1.93,1.38,7.57623,6.1941,0,0,-2.76539356,-11.29233996,3.196480506,3.42137628,4.027313074,4.310663995,0,0,16.33,20.025,1200,0,1400,0,0.235,0.116,25.35,27.665,11.3,9.14,17.05,21.18,0,0,1,0,0,1,1,1,0,0,0,0,1234.93,1408,65,20,144,158,1,20,11,6,0,9,10,1,0,11,0,3,0,0,0,0,1,0,1,2,47,92,6.99,24.9,5,7,30,111,225,63,12,4,2.94195,2.70235,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,V,17.07564795,13.84489822,107.8682,50.9415,2435,3680,100,160,11,5,145,153,10490,6110,1.36,1.64,1.93,1.63,7.57623,6.74619,0,0,-2.76539356,-8.93926069,3.196480506,2.963255488,4.027313074,3.733467966,0,0,16.33,13.01,1200,3300,1400,3400,0.235,0.489,25.35,24.89,11.3,21.5,17.05,13.88,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,2183,65,46,144,134,1,7,11,5,0,7,10,3,0,0,0,0,0,0,0,0,1,0,1,2,47,23,6.99,12.4,5,4,30,47,225,229,12,8,2.94195,2.59229,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Xe,17.07564795,36952.92402,107.8682,131.293,2435,165,100,0,11,18,145,140,10490,5.9,1.36,0,1.93,2.6,7.57623,12.12984,0,6.456,-2.76539356,0.04873128,3.196480506,4.751892136,4.027313074,5.987008929,0,0,16.33,53.65,1200,0,1400,0,0.235,0.158,25.35,20.786,11.3,2.27,17.05,57.83,0,0,1,0,0,0,1,0,0,0,0,1,1234.93,161.3,65,102,144,0,1,0,11,18,0,0,10,10,0,0,0,0,0,0,0,6,1,0,1,2,47,54,6.99,4.044,5,5,30,0,225,225,12,12,2.94195,4.85032,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Y,17.07564795,33.01321288,107.8682,88.90585,2435,3618,100,41,11,3,145,190,10490,4472,1.36,1.21,1.93,1.22,7.57623,6.2173,0,0,-2.76539356,-6.464599775,3.196480506,4.015150874,4.027313074,5.058773104,0,0,16.33,32.365,1200,9800,1400,2600,0.235,0.298,25.35,26.53,11.3,11.39,17.05,32.97,0,0,1,1,0,0,1,1,0,0,0,0,1234.93,1799,65,12,144,179,1,9,11,3,0,9,10,1,0,0,0,0,0,0,0,0,1,0,1,2,47,39,6.99,22.7,5,5,30,26,225,194,12,12,2.94195,3.53391,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Ag,Yb,17.07564795,43.73967194,107.8682,173.054,2435,1469,100,31,11,3,145,187,10490,6570,1.36,0.92,1.93,1.26,7.57623,6.25416,0,0,-2.76539356,-1.47410408,3.196480506,4.086451411,4.027313074,5.148606152,0,0,16.33,34.12,1200,9500,1400,3100,0.235,0.155,25.35,26.74,11.3,7.66,17.05,41.17,0,0,1,0,0,1,1,1,0,0,0,0,1234.93,1092,65,39,144,190,1,0,11,16,0,0,10,0,0,0,0,14,0,0,0,0,1,0,1,2,47,70,6.99,20.9,5,6,30,9.9,225,225,12,12,2.94195,3.8532,"[1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0]"
